0.8220 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
18.5241 	EXP 	slider: markerPos = 1.9833333333333334
18.5370 	EXP 	slider: markerPos = 1.9833333333333334
18.5407 	DATA 	Mouse:  Left button up, pos=(457,70)
18.5528 	EXP 	slider: markerPos = 1.9833333333333334
18.5528 	EXP 	slider: rating = 1.9833333333333334
18.5668 	EXP 	text: autoDraw = False
18.5668 	EXP 	slider: autoDraw = False
18.5668 	EXP 	text_5: autoDraw = False
18.5668 	EXP 	text_2: autoDraw = True
19.0591 	EXP 	New trial (rep=0, index=1): OrderedDict([('menu', 'smażone')])
19.0836 	EXP 	text_2: autoDraw = False
19.0836 	EXP 	slider: markerPos = None
19.0836 	EXP 	slider: markerPos = None
19.0836 	EXP 	slider: rating = None
19.0836 	EXP 	text_5: text = 'smażone'
19.0836 	EXP 	text: autoDraw = True
19.0836 	EXP 	slider: autoDraw = True
19.0836 	EXP 	text_5: autoDraw = True
19.6468 	DATA 	Mouse: Left button down, pos=(811,83)
19.6668 	EXP 	slider: markerPos = 3.95
19.6801 	EXP 	slider: markerPos = 3.95
19.6920 	EXP 	slider: markerPos = 3.95
19.7036 	EXP 	slider: markerPos = 3.95
19.7192 	EXP 	slider: markerPos = 3.95
19.7319 	EXP 	slider: markerPos = 3.95
19.7451 	EXP 	slider: markerPos = 3.95
19.7582 	EXP 	slider: markerPos = 3.95
19.7697 	EXP 	slider: markerPos = 3.95
19.7736 	DATA 	Mouse:  Left button up, pos=(811,83)
19.7851 	EXP 	slider: markerPos = 3.95
19.7851 	EXP 	slider: rating = 3.95
19.7966 	EXP 	text: autoDraw = False
19.7966 	EXP 	slider: autoDraw = False
19.7966 	EXP 	text_5: autoDraw = False
19.7966 	EXP 	text_2: autoDraw = True
20.2957 	EXP 	New trial (rep=0, index=2): OrderedDict([('menu', 'grillowane')])
20.3220 	EXP 	text_2: autoDraw = False
20.3220 	EXP 	slider: markerPos = None
20.3220 	EXP 	slider: markerPos = None
20.3220 	EXP 	slider: rating = None
20.3220 	EXP 	text_5: text = 'grillowane'
20.3220 	EXP 	text: autoDraw = True
20.3220 	EXP 	slider: autoDraw = True
20.3220 	EXP 	text_5: autoDraw = True
20.8565 	DATA 	Mouse: Left button down, pos=(640,74)
20.8685 	EXP 	slider: markerPos = 2.9944444444444445
20.8820 	EXP 	slider: markerPos = 2.9944444444444445
20.8941 	EXP 	slider: markerPos = 2.9944444444444445
20.9060 	EXP 	slider: markerPos = 2.9944444444444445
20.9196 	EXP 	slider: markerPos = 2.9944444444444445
20.9323 	EXP 	slider: markerPos = 2.9944444444444445
20.9458 	EXP 	slider: markerPos = 2.9944444444444445
20.9603 	EXP 	slider: markerPos = 2.9944444444444445
20.9726 	EXP 	slider: markerPos = 2.9944444444444445
20.9759 	DATA 	Mouse:  Left button up, pos=(639,74)
20.9871 	EXP 	slider: markerPos = 2.9944444444444445
20.9871 	EXP 	slider: rating = 2.9944444444444445
20.9983 	EXP 	text: autoDraw = False
20.9983 	EXP 	slider: autoDraw = False
20.9983 	EXP 	text_5: autoDraw = False
20.9983 	EXP 	text_2: autoDraw = True
21.4930 	EXP 	New trial (rep=0, index=3): OrderedDict([('menu', 'gotowane')])
21.5151 	EXP 	text_2: autoDraw = False
21.5151 	EXP 	slider: markerPos = None
21.5151 	EXP 	slider: markerPos = None
21.5151 	EXP 	slider: rating = None
21.5151 	EXP 	text_5: text = 'gotowane'
21.5151 	EXP 	text: autoDraw = True
21.5151 	EXP 	slider: autoDraw = True
21.5151 	EXP 	text_5: autoDraw = True
22.3930 	DATA 	Mouse: Left button down, pos=(284,85)
22.4142 	EXP 	slider: markerPos = 1.0166666666666666
22.4289 	EXP 	slider: markerPos = 1.0166666666666666
22.4413 	EXP 	slider: markerPos = 1.0166666666666666
22.4443 	DATA 	Mouse:  Left button up, pos=(283,84)
22.4568 	EXP 	slider: markerPos = 1.0166666666666666
22.4568 	EXP 	slider: rating = 1.0166666666666666
22.4684 	EXP 	text: autoDraw = False
22.4684 	EXP 	slider: autoDraw = False
22.4684 	EXP 	text_5: autoDraw = False
22.4684 	EXP 	text_2: autoDraw = True
22.9734 	EXP 	text_2: autoDraw = False
22.9734 	EXP 	text_4: autoDraw = True
23.9699 	EXP 	text_4: autoDraw = False
24.5201 	EXP 	window1: mouseVisible = True
