4.0954 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
49.5472 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Super!', units='height', win=Window(...), wrapWidth=1)
49.5541 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='To koniec super badania:(', units='height', win=Window(...), wrapWidth=1)
49.5689 	EXP 	slider: autoLog = True
49.5689 	EXP 	slider: markerPos = None
49.5689 	EXP 	slider: rating = None
49.5689 	EXP 	slider: markerPos = None
49.5689 	EXP 	slider: contrast = 1.0
49.5689 	EXP 	slider: autoLog = True
49.5689 	EXP 	slider: styleTweaks = []
49.5689 	EXP 	slider: style = 'rating'
49.5689 	EXP 	slider: styleTweaks = []
49.5689 	EXP 	text_3: autoDraw = True
57.1424 	EXP 	Imported metoda.csv as conditions, 4 conditions, 1 params
57.1458 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
57.1462 	EXP 	New trial (rep=0, index=0): OrderedDict([('menu', 'pieczone')])
57.1588 	DATA 	Keypress: space
57.1900 	EXP 	text_3: autoDraw = False
57.1900 	EXP 	slider: markerPos = None
57.1900 	EXP 	slider: markerPos = None
57.1900 	EXP 	slider: rating = None
57.1900 	EXP 	text_5: text = 'pieczone'
57.1900 	EXP 	text: autoDraw = True
57.1900 	EXP 	slider: autoDraw = True
57.1900 	EXP 	text_5: autoDraw = True
60.8816 	DATA 	Mouse: Left button down, pos=(1003,76)
60.9048 	DATA 	Mouse:  Left button up, pos=(1003,76)
60.9101 	EXP 	slider: markerPos = 5.016666666666667
60.9254 	EXP 	slider: markerPos = 5
60.9254 	EXP 	slider: rating = 5
60.9385 	EXP 	text: autoDraw = False
60.9385 	EXP 	slider: autoDraw = False
60.9385 	EXP 	text_5: autoDraw = False
60.9385 	EXP 	text_2: autoDraw = True
61.4389 	EXP 	New trial (rep=0, index=1): OrderedDict([('menu', 'gotowane')])
61.4633 	EXP 	text_2: autoDraw = False
61.4633 	EXP 	slider: markerPos = None
61.4633 	EXP 	slider: markerPos = None
61.4633 	EXP 	slider: rating = None
61.4633 	EXP 	text_5: text = 'gotowane'
61.4633 	EXP 	text: autoDraw = True
61.4633 	EXP 	slider: autoDraw = True
61.4633 	EXP 	text_5: autoDraw = True
63.6618 	DATA 	Mouse: Left button down, pos=(637,69)
63.6719 	EXP 	slider: markerPos = 2.9833333333333334
63.6845 	EXP 	slider: markerPos = 2.9833333333333334
63.6987 	EXP 	slider: markerPos = 2.9833333333333334
63.7110 	EXP 	slider: markerPos = 2.9833333333333334
63.7221 	EXP 	slider: markerPos = 2.9833333333333334
63.7252 	DATA 	Mouse:  Left button up, pos=(637,69)
63.7359 	EXP 	slider: markerPos = 2.9833333333333334
63.7359 	EXP 	slider: rating = 2.9833333333333334
63.7473 	EXP 	text: autoDraw = False
63.7473 	EXP 	slider: autoDraw = False
63.7473 	EXP 	text_5: autoDraw = False
63.7473 	EXP 	text_2: autoDraw = True
64.2438 	EXP 	New trial (rep=0, index=2): OrderedDict([('menu', 'smażone')])
64.2653 	EXP 	text_2: autoDraw = False
64.2653 	EXP 	slider: markerPos = None
64.2653 	EXP 	slider: markerPos = None
64.2653 	EXP 	slider: rating = None
64.2653 	EXP 	text_5: text = 'smażone'
64.2653 	EXP 	text: autoDraw = True
64.2653 	EXP 	slider: autoDraw = True
64.2653 	EXP 	text_5: autoDraw = True
66.2927 	DATA 	Mouse: Left button down, pos=(815,75)
66.3115 	EXP 	slider: markerPos = 3.9722222222222223
66.3252 	EXP 	slider: markerPos = 3.9722222222222223
66.3357 	EXP 	slider: markerPos = 3.9722222222222223
66.3492 	EXP 	slider: markerPos = 3.9722222222222223
66.3631 	EXP 	slider: markerPos = 3.9722222222222223
66.3774 	EXP 	slider: markerPos = 3.9722222222222223
66.3897 	EXP 	slider: markerPos = 3.9722222222222223
66.3928 	DATA 	Mouse:  Left button up, pos=(815,75)
66.4047 	EXP 	slider: markerPos = 3.9722222222222223
66.4047 	EXP 	slider: rating = 3.9722222222222223
66.4170 	EXP 	text: autoDraw = False
66.4170 	EXP 	slider: autoDraw = False
66.4170 	EXP 	text_5: autoDraw = False
66.4170 	EXP 	text_2: autoDraw = True
66.9161 	EXP 	New trial (rep=0, index=3): OrderedDict([('menu', 'grillowane')])
66.9392 	EXP 	text_2: autoDraw = False
66.9392 	EXP 	slider: markerPos = None
66.9392 	EXP 	slider: markerPos = None
66.9392 	EXP 	slider: rating = None
66.9392 	EXP 	text_5: text = 'grillowane'
66.9392 	EXP 	text: autoDraw = True
66.9392 	EXP 	slider: autoDraw = True
66.9392 	EXP 	text_5: autoDraw = True
71.7272 	DATA 	Mouse: Left button down, pos=(282,75)
71.7467 	EXP 	slider: markerPos = 1.011111111111111
71.7567 	DATA 	Mouse:  Left button up, pos=(282,75)
71.7618 	EXP 	slider: markerPos = 1.011111111111111
71.7779 	EXP 	slider: markerPos = 1.011111111111111
71.7779 	EXP 	slider: rating = 1.011111111111111
71.7872 	EXP 	text: autoDraw = False
71.7872 	EXP 	slider: autoDraw = False
71.7872 	EXP 	text_5: autoDraw = False
71.7872 	EXP 	text_2: autoDraw = True
72.2953 	EXP 	text_2: autoDraw = False
72.2953 	EXP 	text_4: autoDraw = True
73.2870 	EXP 	text_4: autoDraw = False
73.8651 	EXP 	window1: mouseVisible = True
